,ResponseID,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30
505,R_20tgf0L3NPadAxv,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
506,R_23I9xzodOt5yYfj,1,1,5,5,5,5,5,5,3,5,5,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5
507,R_23I9xzodOt5yYfj,4,3,4,4,5,5,4,4,5,5,5,4,4,4,3,5,5,4,5,5,5,4,4,4,4,4,5,4,5,3,4
508,R_23KLxn71wtTax7f,4,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3
509,R_23KLxn71wtTax7f,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3
510,R_23pKoz4ec6ad8rz,4,3,3,4,4,4,3,3,3,5,3,3,3,3,3,4,4,3,4,3,4,5,3,4,4,5,5,2,3,3,5
511,R_23pKoz4ec6ad8rz,5,3,3,3,3,3,4,2,3,4,3,3,3,3,3,4,3,4,3,4,4,5,3,3,4,4,5,3,2,3,3
512,R_24wBLpTSiGzw5UN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4
513,R_24wBLpTSiGzw5UN,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
514,R_29mLKiONYb1Ghtr,4,5,4,4,4,4,3,2,5,3,3,3,5,4,2,4,3,5,4,5,4,5,3,5,5,4,4,1,4,1,5
515,R_29mLKiONYb1Ghtr,6,3,4,4,4,4,4,2,3,4,3,2,4,4,2,4,3,4,4,4,4,3,3,4,3,4,4,1,4,4,4
516,R_29r5KBetPLMgDbv,4,5,4,5,5,5,5,5,5,5,4,4,3,4,3,5,5,4,5,5,5,5,4,5,5,4,5,4,4,2,3
517,R_29r5KBetPLMgDbv,3,2,5,4,5,4,5,4,4,4,5,4,3,4,3,4,4,5,5,4,4,3,3,4,4,4,5,3,4,5,3
518,R_2aaK3dTHvCrD9tz,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3
519,R_2aaK3dTHvCrD9tz,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
520,R_2bsfI5WSByqZyJv,5,3,5,5,5,5,5,5,3,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5
521,R_2bsfI5WSByqZyJv,4,4,5,5,5,5,5,5,3,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5
522,R_2fwOUUFoQh5tvLv,2,3,4,3,4,3,4,4,1,3,4,4,2,3,3,3,4,4,4,4,3,2,2,4,3,4,4,3,3,2,3
523,R_2fwOUUFoQh5tvLv,4,5,5,5,4,5,4,4,4,5,5,4,2,3,3,5,5,5,5,5,5,5,2,4,4,5,5,3,3,2,3
524,R_2huotDOeKD0N4pf,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,3,4,3,3
525,R_2huotDOeKD0N4pf,4,4,5,5,4,4,4,2,3,4,4,3,3,4,3,4,5,2,4,3,4,5,5,5,5,5,4,4,4,4,4
526,R_2ldBCvzOwgcDM8d,2,2,5,5,5,4,5,5,4,4,4,4,4,4,4,4,5,5,4,5,4,4,5,5,5,4,4,5,4,5,4
527,R_2ldBCvzOwgcDM8d,3,2,2,2,3,3,5,5,4,4,4,4,4,4,4,4,5,4,3,5,5,4,5,4,4,4,4,5,4,5,4
528,R_2ossGSl1vBvc9Nj,4,5,4,4,5,4,4,4,5,5,4,4,4,4,2,4,4,4,4,5,4,4,5,5,4,4,5,4,5,4,3
529,R_2ossGSl1vBvc9Nj,1,2,4,4,5,4,4,4,2,4,4,5,2,3,2,4,4,2,3,4,5,5,5,4,4,5,5,5,5,4,3
530,R_3CwMIvaYqj6Lbxj,4,5,5,5,5,5,5,4,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,3
531,R_3CwMIvaYqj6Lbxj,8,3,5,3,5,5,2,3,2,5,5,5,3,4,3,5,5,5,5,4,5,5,4,5,4,5,5,3,4,3,3
532,R_3CX23kyS8SV3nKd,5,2,4,3,3,3,4,2,3,3,4,4,3,4,3,4,5,3,3,4,4,5,4,4,4,4,5,2,5,3,3
533,R_3CX23kyS8SV3nKd,3,5,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,4,4,4,3,4,2,3,2,4,4,3,3,3,3
534,R_3eGggY2fnZGj3HD,2,4,4,4,4,4,3,4,3,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4
535,R_3eGggY2fnZGj3HD,4,5,5,5,5,5,3,4,3,5,5,5,1,4,2,5,5,5,5,5,5,4,4,5,5,4,5,3,4,3,5
536,R_3ERMcfRZToOjzJb,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
537,R_3ERMcfRZToOjzJb,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,3,1
538,R_3h3SIUvRhsBUmtn,4,5,5,5,4,3,1,4,5,5,4,3,4,2,3,5,4,4,3,5,5,5,1,5,5,5,5,3,3,3,5
539,R_3h3SIUvRhsBUmtn,2,1,3,4,4,4,5,4,1,4,4,4,4,2,3,4,5,5,4,4,4,5,5,4,4,4,3,4,3,3,4
540,R_3IDRXDPm5R6CZmJ,8,2,5,5,5,3,5,3,2,5,4,4,2,3,3,5,5,4,3,4,5,5,2,4,2,5,5,2,4,3,3
541,R_3IDRXDPm5R6CZmJ,6,2,5,5,5,3,5,3,2,5,4,4,2,3,3,5,5,4,3,4,5,5,2,4,2,5,5,2,4,3,3
542,R_3Jbt2QcJyagJrXT,2,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,5,5,4,4,4,4,4
543,R_3Jbt2QcJyagJrXT,1,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4
544,R_3JCSyX0CbyTV9oF,6,4,5,5,5,5,3,3,3,5,5,5,3,4,3,5,5,4,5,5,3,5,3,5,5,5,5,5,5,4,5
545,R_3JCSyX0CbyTV9oF,4,5,5,5,5,5,3,3,3,5,5,5,3,4,3,5,5,5,5,5,5,5,3,4,5,5,5,3,4,3,5
546,R_3jHs5QlFNQg6oIJ,2,3,3,3,4,4,4,3,2,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,2
547,R_3jHs5QlFNQg6oIJ,4,2,4,4,4,4,4,2,4,3,3,4,2,4,3,3,4,4,4,4,4,4,2,3,3,4,4,1,3,3,2
548,R_3kipxeHylJTIyRT,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
549,R_3kipxeHylJTIyRT,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
550,R_3KkJSEGU23y8QqF,5,2,4,4,4,4,4,5,4,4,4,3,4,4,3,5,4,4,4,3,4,4,4,4,3,4,4,2,4,3,3
551,R_3KkJSEGU23y8QqF,6,4,4,4,4,4,4,2,4,3,4,3,4,5,3,4,4,4,4,5,4,4,5,5,3,4,4,2,4,4,3
552,R_3KQ0DvTzIwj1O7z,4,4,5,5,5,5,2,5,2,4,5,5,5,3,5,5,4,5,4,5,5,4,4,5,4,5,5,5,4,4,3
553,R_3KQ0DvTzIwj1O7z,5,4,5,5,5,5,3,5,2,4,5,4,5,3,5,5,4,5,4,5,5,4,4,5,4,5,4,5,4,4,3
554,R_3OGqil8j03AvsTr,6,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3
555,R_3OGqil8j03AvsTr,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
556,R_3OYa6hda8nSbT5b,5,3,5,5,5,4,3,3,1,5,5,5,3,5,3,5,4,5,4,5,5,5,4,5,2,5,5,3,3,3,4
557,R_3OYa6hda8nSbT5b,7,3,5,5,5,3,5,3,1,5,5,5,3,5,3,5,5,3,4,5,5,5,4,5,2,5,5,3,3,3,5
558,R_3Q22dCiY2ura8sZ,2,4,3,3,4,4,4,3,4,4,3,4,3,3,3,3,4,3,4,4,4,4,3,3,4,4,4,3,3,2,3
559,R_3Q22dCiY2ura8sZ,4,4,3,3,4,4,4,3,4,4,3,4,3,3,3,4,3,4,3,4,4,4,3,3,4,4,4,3,3,2,3
560,R_3rrQbgZNByBTbFj,2,4,4,4,4,3,4,4,2,4,4,3,3,3,4,4,5,4,4,4,4,4,3,3,4,4,4,3,2,4,5
561,R_3rrQbgZNByBTbFj,4,4,4,2,3,3,4,4,4,4,4,3,3,3,4,3,4,4,3,4,2,4,3,2,2,4,4,4,3,3,3
562,R_3t6ergHODZ4Lvoh,4,3,3,4,3,4,4,3,3,4,4,4,3,3,3,4,3,5,3,4,4,4,3,4,3,4,4,2,3,3,5
563,R_3t6ergHODZ4Lvoh,8,3,5,4,3,4,4,3,3,4,4,4,2,3,3,4,4,4,3,4,4,4,3,4,3,4,4,2,3,3,5
564,R_3Uil2zCvy5izOtf,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
565,R_3Uil2zCvy5izOtf,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
566,R_3VirzQO16hi6d13,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3
567,R_3VirzQO16hi6d13,5,3,5,4,4,4,5,1,3,4,5,5,3,3,3,4,5,5,5,4,5,5,3,5,3,5,5,2,4,3,4
568,R_3w4yJDVyMABiRpz,4,4,4,4,4,5,4,5,4,3,5,3,2,3,4,4,4,5,5,4,3,4,5,3,4,3,4,4,4,4,5
569,R_3w4yJDVyMABiRpz,5,5,5,4,5,5,4,5,4,4,4,3,2,3,5,5,4,4,4,4,5,5,4,3,4,4,5,4,4,4,5
570,R_41H5Z8qosLyBRhX,5,2,4,5,5,5,4,4,2,5,3,5,3,4,2,5,4,4,4,4,5,5,3,4,3,5,4,3,5,4,4
571,R_41H5Z8qosLyBRhX,4,5,4,5,4,5,3,4,4,5,3,4,4,3,2,5,4,5,4,5,5,5,3,4,3,5,4,3,5,3,4
572,R_41wzmafBzTROtUx,4,4,4,4,4,4,5,3,5,4,5,4,3,3,3,5,5,5,5,5,5,5,4,5,5,4,5,5,4,3,4
573,R_41wzmafBzTROtUx,2,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4
574,R_427nYHvqal5bq05,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
575,R_427nYHvqal5bq05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
576,R_42rwe8BuNqMAm0d,1,3,4,5,5,4,4,2,3,3,2,5,3,4,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,3,2
577,R_42rwe8BuNqMAm0d,5,3,5,5,5,4,4,2,3,3,4,5,3,4,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,3,2
578,R_4G7JrT2aDpOX2GF,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
579,R_4G7JrT2aDpOX2GF,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
580,R_4GcnVE5AIcNICuV,4,5,4,5,3,3,3,4,4,4,3,3,5,3,3,5,3,4,3,3,5,4,3,4,4,4,5,3,3,3,3
581,R_4GcnVE5AIcNICuV,3,3,4,4,3,3,3,4,4,4,3,3,4,3,3,4,3,4,3,3,5,4,3,4,4,4,4,3,3,3,3
582,R_4NJvQYT0RTRCSsB,4,5,5,3,5,3,2,5,5,4,5,5,2,5,5,4,4,4,5,4,4,5,4,4,3,5,5,5,4,4,4
583,R_4NJvQYT0RTRCSsB,8,5,5,3,5,3,2,5,5,4,5,5,2,5,5,4,5,4,5,4,4,5,4,4,3,5,5,5,4,5,4
584,R_4SdYelaB5AfIE3r,4,5,5,5,3,4,3,3,3,3,3,3,3,3,3,3,4,5,2,5,4,4,3,3,2,3,5,1,3,3,2
585,R_4SdYelaB5AfIE3r,8,1,4,5,5,5,3,3,3,3,3,3,3,3,3,3,4,2,5,2,4,5,3,5,2,4,5,1,5,3,5
586,R_4SfhFWwKirhUtql,4,3,5,5,5,5,4,3,3,5,4,5,3,4,3,5,4,4,5,4,4,5,3,5,5,5,3,3,3,3,3
587,R_4SfhFWwKirhUtql,8,3,5,5,5,5,4,3,3,5,4,5,3,4,3,5,5,4,4,4,5,5,3,5,5,5,3,3,3,3,3
588,R_4SipkYxxZ3ZNBoV,4,5,5,5,5,5,3,4,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,4,5,5,5,5,2,5
589,R_4SipkYxxZ3ZNBoV,2,2,4,4,4,4,5,4,4,4,4,3,2,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,2,3
590,R_4UvS7TBsHBkdLY9,7,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,4,5,3,5,4,5,5,4,5,4,5
591,R_4UvS7TBsHBkdLY9,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,4,3,4,4,3,3,4,4,3,3,4,4,5,4,3
592,R_4YkJ5NJLgmiV4xv,5,3,3,4,4,4,3,3,3,3,4,4,2,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,4,4
593,R_4YkJ5NJLgmiV4xv,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,4,3
594,R_50CsCx4t0eyL6UR,2,5,4,4,4,4,5,2,3,4,3,4,5,3,3,4,4,4,3,4,4,4,3,4,4,4,5,3,3,3,4
595,R_50CsCx4t0eyL6UR,4,5,5,4,4,3,5,3,3,4,3,4,5,3,3,4,4,4,3,4,4,5,3,5,4,5,5,3,3,3,3
596,R_51nE5g7cCaJCzEF,4,4,3,5,4,5,5,5,5,5,5,5,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
597,R_51nE5g7cCaJCzEF,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
598,R_553TNKs893P7w3P,4,5,4,5,4,4,4,4,4,5,5,5,4,5,3,5,4,5,4,5,5,5,5,4,5,4,5,5,5,4,5
599,R_553TNKs893P7w3P,3,5,4,5,4,4,4,4,3,4,3,4,4,4,3,4,4,5,4,5,5,5,5,4,5,4,4,5,5,4,4
600,R_555JxSHLcdtwo0R,4,4,2,4,4,4,3,2,3,3,4,2,4,2,2,5,1,3,3,3,3,3,2,1,1,2,3,3,3,2,3
601,R_555JxSHLcdtwo0R,8,4,4,4,4,4,3,4,4,4,1,4,5,4,4,5,2,4,4,4,3,5,4,5,5,4,4,3,4,4,4
602,R_5atqe0FToCXkGUZ,4,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3
603,R_5atqe0FToCXkGUZ,6,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3
604,R_5AvtET6ayiESps9,4,1,1,1,1,3,2,1,2,1,3,1,1,2,2,3,1,1,2,3,2,3,3,1,3,3,1,1,1,1,3
605,R_5AvtET6ayiESps9,5,1,1,1,1,3,2,1,2,1,3,1,1,2,3,3,1,1,2,3,2,3,3,1,3,3,1,1,1,1,3
606,R_5bgURw6LuylCZLf,4,3,5,5,5,5,4,3,1,5,4,5,3,4,5,4,5,4,5,5,4,5,4,5,4,5,5,3,5,5,4
607,R_5bgURw6LuylCZLf,7,3,5,5,5,5,4,3,1,5,5,5,3,4,4,5,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5
608,R_5mZ2IYVxFcmsgCh,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4
609,R_5mZ2IYVxFcmsgCh,8,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4
610,R_5p9SOz1I4wZkNq5,2,4,5,5,4,4,5,3,4,5,5,4,4,3,3,4,4,4,5,5,4,4,5,4,4,5,5,3,3,4,4
611,R_5p9SOz1I4wZkNq5,6,4,5,5,5,4,5,3,3,5,5,4,3,4,3,5,5,4,5,5,4,5,5,5,5,5,5,3,4,4,5
612,R_5pCl80ErENr7i0B,4,5,5,5,5,5,2,4,4,5,4,4,5,5,3,5,5,5,4,5,4,5,4,5,5,5,5,4,4,2,3
613,R_5pCl80ErENr7i0B,3,1,4,4,4,3,4,3,2,4,3,4,2,4,3,4,4,4,3,3,4,4,3,4,4,4,4,3,3,3,3
614,R_5szJSBWthPXVa7z,5,5,5,5,4,4,3,4,3,5,4,4,3,4,3,4,5,4,4,3,5,5,4,5,5,5,5,3,4,4,4
615,R_5szJSBWthPXVa7z,4,5,5,5,4,4,5,4,5,5,4,4,5,4,3,4,5,5,3,5,5,5,4,5,4,5,5,3,4,2,5
616,R_5vBi44Rsy5AWGu9,2,3,3,3,3,3,5,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
617,R_5vBi44Rsy5AWGu9,4,5,4,5,3,3,4,2,3,3,4,4,2,3,3,5,3,3,5,5,4,4,3,4,3,4,4,2,4,3,3
618,R_5yuZCISA2NwcIn3,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
619,R_5yuZCISA2NwcIn3,3,4,4,5,5,5,3,3,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3
620,R_5yvajRqo8dFthgp,2,5,4,2,3,2,4,2,1,2,3,3,4,3,3,3,2,3,2,3,2,2,3,2,1,4,4,3,3,3,3
621,R_5yvajRqo8dFthgp,3,5,4,2,3,2,4,2,1,2,3,3,4,3,3,2,2,3,2,3,2,2,3,2,1,4,4,3,3,3,3
622,R_6FHaUAfmwpNrJqJ,8,2,3,5,4,4,4,3,3,3,4,5,2,4,3,5,4,4,4,4,5,5,2,5,2,4,5,3,3,4,4
623,R_6FHaUAfmwpNrJqJ,4,4,3,4,5,4,4,3,5,3,4,5,5,4,3,4,3,4,5,4,4,4,2,3,2,4,4,3,3,2,4
624,R_6J98wZeMELEzTsp,1,1,5,5,5,4,5,3,1,4,4,5,2,4,2,5,5,3,3,4,5,5,4,5,4,5,5,3,5,4,3
625,R_6J98wZeMELEzTsp,4,5,5,4,4,3,5,3,4,4,4,3,5,4,2,4,3,4,3,5,4,4,4,4,4,5,4,3,5,4,3
626,R_6KdZH2OaQNzlsa1,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,5,3,3,5,5,3,3,4,4,3,3
627,R_6KdZH2OaQNzlsa1,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,3,4,5,5,4,5,4,5,5,5,5,4,3,4,4
628,R_6Kj0CDHId7EioU5,3,4,3,3,3,3,4,3,3,3,3,2,3,4,4,3,3,3,3,3,3,2,4,3,3,3,4,3,4,2,3
629,R_6Kj0CDHId7EioU5,4,4,4,4,3,3,4,4,4,4,4,2,4,4,3,3,4,3,3,4,3,2,4,3,4,3,4,3,4,2,3
630,R_6ncMyXedtycu97v,4,4,4,3,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,5,2
631,R_6ncMyXedtycu97v,5,3,3,3,3,3,3,4,3,3,3,4,4,3,2,3,2,2,2,3,3,3,3,2,4,3,3,2,3,4,3
632,R_6nF7Ib19G9OGD89,4,3,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
633,R_6nF7Ib19G9OGD89,7,3,1,1,1,1,3,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
634,R_6PFmFyFdGmoCw97,1,3,5,5,4,5,3,5,1,4,4,5,2,3,3,5,5,5,5,5,5,5,3,5,5,4,5,4,3,3,5
635,R_6PFmFyFdGmoCw97,4,3,5,4,4,4,5,4,5,4,3,4,4,3,3,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,5
636,R_6rgPFv4LawsKSBD,2,2,5,1,4,3,5,3,3,2,4,4,4,4,3,2,4,5,4,2,3,4,3,3,3,4,4,2,4,1,2
637,R_6rgPFv4LawsKSBD,6,2,5,2,4,3,5,3,4,3,4,4,2,4,3,2,5,5,4,3,4,5,3,4,4,4,5,2,4,1,2
638,R_6RIfCGuuv5iCXOJ,4,4,5,5,5,4,5,4,5,5,5,5,4,4,3,4,5,5,5,5,5,5,3,5,4,5,5,3,4,4,4
639,R_6RIfCGuuv5iCXOJ,8,4,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,5,5,5,3,5,5,5,4,3,4,4,4
640,R_6rkicTusfGqCfJP,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4
641,R_6rkicTusfGqCfJP,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4
642,R_6rM7y6EdLG7HcsR,4,3,5,5,4,4,5,3,4,5,5,3,1,3,2,4,4,5,4,5,5,5,5,5,5,5,4,2,3,2,4
643,R_6rM7y6EdLG7HcsR,2,3,5,5,4,4,5,3,4,5,5,3,1,3,2,4,4,5,4,5,5,5,5,5,5,5,4,2,3,2,4
644,R_6rnVHoxXEJfRPdH,1,3,5,5,5,5,5,1,3,5,5,5,3,2,3,5,5,5,4,5,5,5,3,5,1,5,5,1,3,3,4
645,R_6rnVHoxXEJfRPdH,5,3,5,5,5,5,5,1,3,5,5,5,3,3,4,5,4,4,4,4,4,5,3,5,1,5,3,1,3,3,3
646,R_6tZFe2SDsodTyK1,4,5,5,5,5,3,4,3,5,3,3,5,4,3,3,5,5,4,4,4,5,5,3,4,3,3,5,3,3,3,3
647,R_6tZFe2SDsodTyK1,5,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3
648,R_6VWLAVr7tHuKRnf,4,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
649,R_6VWLAVr7tHuKRnf,2,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
650,R_6Y8uiH6ihe2UzR3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,4,4,5,3,4,3,4,3,4,5,3,3,3,3
651,R_6Y8uiH6ihe2UzR3,6,4,4,4,3,4,5,3,3,3,4,3,2,3,3,3,3,3,4,4,4,5,3,3,3,5,5,3,3,3,3
652,R_6YvTuDgPOIEQqix,1,3,3,3,3,2,2,3,3,3,4,3,3,4,2,3,3,3,3,3,3,2,2,2,2,3,5,3,4,3,4
653,R_6YvTuDgPOIEQqix,5,3,2,3,2,3,3,3,2,2,3,3,4,3,4,3,4,4,4,4,4,3,2,4,3,3,5,3,4,3,4
654,R_73eVoudBenrbn5X,4,5,5,4,4,5,4,3,4,4,4,4,4,4,3,5,4,4,4,5,4,4,5,4,4,4,5,4,4,2,3
655,R_73eVoudBenrbn5X,3,5,3,2,4,4,2,3,1,3,4,2,3,3,3,2,2,4,4,3,2,2,2,3,2,3,3,3,2,3,3
656,R_73qcBXOrmvnYS33,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3
657,R_73qcBXOrmvnYS33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
658,R_73QTLJJmar73Sgl,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,4,4,4,4,4,4,3,4,3,4,5,3,4,3,3
659,R_73QTLJJmar73Sgl,6,4,4,4,4,4,4,4,2,4,4,3,2,4,3,3,4,4,4,4,4,4,3,4,3,4,5,3,4,3,3
660,R_77cX3M1UbK46DU9,4,4,2,4,3,4,2,3,2,3,4,3,4,4,3,4,4,3,3,4,4,4,3,3,4,4,4,3,3,2,4
661,R_77cX3M1UbK46DU9,5,3,2,4,3,4,3,3,2,3,4,3,3,4,3,4,4,3,3,3,4,4,3,3,3,4,4,3,3,3,3
662,R_77kXPY6AeZflTy5,4,4,4,4,4,2,3,3,4,4,4,4,5,3,3,4,5,3,3,3,5,4,4,4,3,4,4,3,3,3,3
663,R_77kXPY6AeZflTy5,8,4,5,5,4,5,3,3,3,5,5,5,3,5,3,5,5,3,3,3,5,4,5,4,5,5,5,3,4,3,5
664,R_77zH13i8g0WG7o9,5,1,4,5,4,3,4,3,4,4,3,3,2,5,3,5,5,5,5,5,5,5,3,5,5,5,4,2,5,3,5
665,R_77zH13i8g0WG7o9,8,1,4,5,5,3,3,2,3,3,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4
666,R_78oVs00huX3SELz,4,5,5,5,5,5,4,4,4,4,3,4,4,4,3,4,4,4,5,3,5,5,3,4,4,4,5,4,3,3,4
667,R_78oVs00huX3SELz,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
668,R_7aH2D9OwLU0HG4Z,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3
669,R_7aH2D9OwLU0HG4Z,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
670,R_7OHJsujYB9EnNrf,4,3,4,4,3,4,5,3,4,4,5,3,3,3,3,4,4,4,3,5,5,4,5,5,4,4,4,4,5,3,4
671,R_7OHJsujYB9EnNrf,6,3,4,4,3,4,5,3,5,4,4,3,3,3,3,4,4,4,3,5,5,4,4,5,4,4,4,5,4,3,4
672,R_7OtEJhS7q3fmehf,6,2,3,1,3,3,5,4,2,2,4,3,1,5,3,3,5,4,5,4,2,5,3,3,1,5,5,5,5,3,3
673,R_7OtEJhS7q3fmehf,8,2,5,5,5,5,5,4,2,5,5,3,1,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
674,R_7PQA1TNCYdVOhaR,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,2,4,3
